2024-01-24 22:53:00,Test Message: Connecting to 192.168.18.14. The client ip is 192.168.18.18
2024-01-24 22:53:01,This time the frequency is 1 per point. Data will be collected in 300 secs
2024-01-24 22:53:02,00
2024-01-24 22:53:03,00
2024-01-24 22:53:04,00
2024-01-24 22:53:05,00
2024-01-24 22:53:06,00
2024-01-24 22:53:07,00
2024-01-24 22:53:08,00
2024-01-24 22:53:09,00
2024-01-24 22:53:10,00
2024-01-24 22:53:11,00
2024-01-24 22:53:12,00
2024-01-24 22:53:13,00
2024-01-24 22:53:14,01
2024-01-24 22:53:15,01
2024-01-24 22:53:16,11
2024-01-24 22:53:16,IN
2024-01-24 22:53:17,10
2024-01-24 22:53:18,11
2024-01-24 22:53:19,01
2024-01-24 22:53:20,01
2024-01-24 22:53:21,00
2024-01-24 22:53:22,00
2024-01-24 22:53:23,00
2024-01-24 22:53:24,00
2024-01-24 22:53:25,00
2024-01-24 22:53:26,00
2024-01-24 22:53:27,00
2024-01-24 22:53:28,00
2024-01-24 22:53:29,00
2024-01-24 22:53:30,00
2024-01-24 22:53:31,00
2024-01-24 22:53:32,00
2024-01-24 22:53:33,00
2024-01-24 22:53:34,00
2024-01-24 22:53:35,00
2024-01-24 22:53:36,00
2024-01-24 22:53:37,00
2024-01-24 22:53:38,00
2024-01-24 22:53:39,00
2024-01-24 22:53:40,00
2024-01-24 22:53:41,00
2024-01-24 22:53:42,00
2024-01-24 22:53:43,00
2024-01-24 22:53:44,00
2024-01-24 22:53:45,00
2024-01-24 22:53:46,00
2024-01-24 22:53:47,00
2024-01-24 22:53:48,10
2024-01-24 22:53:49,11
2024-01-24 22:53:50,11
2024-01-24 22:53:51,OUT
2024-01-24 22:53:51,01
2024-01-24 22:53:52,00
2024-01-24 22:53:53,01
2024-01-24 22:53:54,01
2024-01-24 22:53:55,01
2024-01-24 22:53:56,00
2024-01-24 22:53:57,00
2024-01-24 22:53:58,00
2024-01-24 22:53:59,00
2024-01-24 22:54:00,00
2024-01-24 22:54:01,00
2024-01-24 22:54:02,00
2024-01-24 22:54:03,00
2024-01-24 22:54:04,00
2024-01-24 22:54:05,00
2024-01-24 22:54:06,00
2024-01-24 22:54:07,00
2024-01-24 22:54:08,00
