2024-01-24 22:44:57,Test Message: Connecting to 192.168.18.14. The client ip is 192.168.18.18
2024-01-24 22:44:58,This time the frequency is 1 per point. Data will be collected in 300 secs
2024-01-24 22:44:59,00
2024-01-24 22:45:00,00
2024-01-24 22:45:01,00
2024-01-24 22:45:02,00
2024-01-24 22:45:03,00
2024-01-24 22:45:04,00
2024-01-24 22:45:05,00
2024-01-24 22:45:06,00
2024-01-24 22:45:07,00
2024-01-24 22:45:08,00
2024-01-24 22:45:09,00
2024-01-24 22:45:10,00
2024-01-24 22:45:11,00
2024-01-24 22:45:12,00
2024-01-24 22:45:13,01
2024-01-24 22:45:14,01
2024-01-24 22:45:15,10
2024-01-24 22:45:15,IN
2024-01-24 22:45:16,10
2024-01-24 22:45:17,01
2024-01-24 22:45:18,01
2024-01-24 22:45:19,00
2024-01-24 22:45:20,00
2024-01-24 22:45:21,00
2024-01-24 22:45:22,00
2024-01-24 22:45:23,00
2024-01-24 22:45:24,00
2024-01-24 22:45:25,00
2024-01-24 22:45:26,00
2024-01-24 22:45:27,00
2024-01-24 22:45:28,00
2024-01-24 22:45:29,00
2024-01-24 22:45:30,00
2024-01-24 22:45:31,00
2024-01-24 22:45:32,00
2024-01-24 22:45:33,00
2024-01-24 22:45:34,00
2024-01-24 22:45:35,00
2024-01-24 22:45:36,00
2024-01-24 22:45:37,00
2024-01-24 22:45:38,00
2024-01-24 22:45:39,00
2024-01-24 22:45:40,00
2024-01-24 22:45:40,OUT
2024-01-24 22:45:41,11
2024-01-24 22:45:42,11
2024-01-24 22:45:43,00
2024-01-24 22:45:44,00
2024-01-24 22:45:45,00
2024-01-24 22:45:46,00
2024-01-24 22:45:47,00
2024-01-24 22:45:48,00
2024-01-24 22:45:49,00
2024-01-24 22:45:50,00
2024-01-24 22:45:51,00
2024-01-24 22:45:52,00
2024-01-24 22:45:53,00
2024-01-24 22:45:54,00
2024-01-24 22:45:55,00
2024-01-24 22:45:56,00
2024-01-24 22:45:57,00
2024-01-24 22:45:58,01
2024-01-24 22:45:59,01
2024-01-24 22:45:59,IN
2024-01-24 22:46:00,10
2024-01-24 22:46:01,10
2024-01-24 22:46:02,00
2024-01-24 22:46:03,00
2024-01-24 22:46:04,00
2024-01-24 22:46:05,00
2024-01-24 22:46:06,00
2024-01-24 22:46:07,00
2024-01-24 22:46:08,00
2024-01-24 22:46:09,00
2024-01-24 22:46:10,10
2024-01-24 22:46:10,OUT
2024-01-24 22:46:11,11
2024-01-24 22:46:12,01
2024-01-24 22:46:13,00
2024-01-24 22:46:14,01
2024-01-24 22:46:15,01
2024-01-24 22:46:16,00
2024-01-24 22:46:17,00
2024-01-24 22:46:18,00
2024-01-24 22:46:19,00
2024-01-24 22:46:20,00
2024-01-24 22:46:21,00
2024-01-24 22:46:22,00
2024-01-24 22:46:23,00
2024-01-24 22:46:24,00
2024-01-24 22:46:25,00
2024-01-24 22:46:26,00
2024-01-24 22:46:27,00
2024-01-24 22:46:28,01
2024-01-24 22:46:29,01
2024-01-24 22:46:30,00
2024-01-24 22:46:31,00
2024-01-24 22:46:32,00
2024-01-24 22:46:33,00
2024-01-24 22:46:34,00
2024-01-24 22:46:35,00
2024-01-24 22:46:36,00
2024-01-24 22:46:37,00
2024-01-24 22:46:38,00
2024-01-24 22:46:39,00
2024-01-24 22:46:40,01
2024-01-24 22:46:41,11
2024-01-24 22:46:41,IN
2024-01-24 22:46:42,10
2024-01-24 22:46:43,00
2024-01-24 22:46:44,01
2024-01-24 22:46:45,01
2024-01-24 22:46:46,00
2024-01-24 22:46:47,00
2024-01-24 22:46:48,00
2024-01-24 22:46:49,00
2024-01-24 22:46:50,00
2024-01-24 22:46:51,00
2024-01-24 22:46:52,00
2024-01-24 22:46:53,00
2024-01-24 22:46:54,00
2024-01-24 22:46:55,00
2024-01-24 22:46:56,00
2024-01-24 22:46:57,00
2024-01-24 22:46:58,00
2024-01-24 22:46:59,00
2024-01-24 22:47:01,00
2024-01-24 22:47:01,00
2024-01-24 22:47:02,00
2024-01-24 22:47:03,00
2024-01-24 22:47:04,00
2024-01-24 22:47:05,00
2024-01-24 22:47:06,00
2024-01-24 22:47:07,00
2024-01-24 22:47:08,00
2024-01-24 22:47:09,00
2024-01-24 22:47:10,00
2024-01-24 22:47:11,00
2024-01-24 22:47:12,11
2024-01-24 22:47:12,OUT
2024-01-24 22:47:13,11
2024-01-24 22:47:14,00
2024-01-24 22:47:15,00
2024-01-24 22:47:16,00
2024-01-24 22:47:17,00
2024-01-24 22:47:18,00
2024-01-24 22:47:19,00
2024-01-24 22:47:20,00
2024-01-24 22:47:21,00
2024-01-24 22:47:22,00
2024-01-24 22:47:23,00
2024-01-24 22:47:24,00
2024-01-24 22:47:25,00
2024-01-24 22:47:26,00
2024-01-24 22:47:27,00
2024-01-24 22:47:28,00
2024-01-24 22:47:29,00
2024-01-24 22:47:30,00
2024-01-24 22:47:31,00
2024-01-24 22:47:32,00
2024-01-24 22:47:33,00
2024-01-24 22:47:34,00
2024-01-24 22:47:35,00
2024-01-24 22:47:36,00
2024-01-24 22:47:37,00
2024-01-24 22:47:38,00
2024-01-24 22:47:39,00
2024-01-24 22:47:40,00
2024-01-24 22:47:41,00
2024-01-24 22:47:42,00
2024-01-24 22:47:43,00
2024-01-24 22:47:44,00
2024-01-24 22:47:45,00
2024-01-24 22:47:46,00
2024-01-24 22:47:47,01
2024-01-24 22:47:48,IN
2024-01-24 22:47:49,11
2024-01-24 22:47:50,1000
2024-01-24 22:47:51,00
2024-01-24 22:47:52,00
2024-01-24 22:47:53,00
2024-01-24 22:47:54,00
2024-01-24 22:47:55,00
2024-01-24 22:47:56,10
2024-01-24 22:47:57,OUT
2024-01-24 22:47:57,11
2024-01-24 22:47:58,01
2024-01-24 22:47:59,00
2024-01-24 22:48:00,01
2024-01-24 22:48:01,01
2024-01-24 22:48:02,00
2024-01-24 22:48:03,00
2024-01-24 22:48:04,00
2024-01-24 22:48:05,00
2024-01-24 22:48:06,00
2024-01-24 22:48:07,00
2024-01-24 22:48:08,00
2024-01-24 22:48:09,00
2024-01-24 22:48:10,00
2024-01-24 22:48:11,00
2024-01-24 22:48:12,00
2024-01-24 22:48:13,00
2024-01-24 22:48:14,00
2024-01-24 22:48:15,00
2024-01-24 22:48:16,11
2024-01-24 22:48:17,11
2024-01-24 22:48:18,00
2024-01-24 22:48:19,00
2024-01-24 22:48:19,IN
2024-01-24 22:48:20,00
2024-01-24 22:48:21,00
2024-01-24 22:48:22,00
2024-01-24 22:48:23,00
2024-01-24 22:48:24,00
2024-01-24 22:48:25,00
2024-01-24 22:48:26,00
2024-01-24 22:48:27,00
2024-01-24 22:48:28,00
2024-01-24 22:48:29,00
2024-01-24 22:48:30,00
2024-01-24 22:48:31,00
2024-01-24 22:48:32,00
2024-01-24 22:48:33,00
2024-01-24 22:48:34,00
2024-01-24 22:48:35,00
2024-01-24 22:48:36,00
2024-01-24 22:48:37,00
2024-01-24 22:48:38,00
2024-01-24 22:48:39,00
2024-01-24 22:48:40,00
2024-01-24 22:48:41,00
2024-01-24 22:48:42,00
2024-01-24 22:48:43,00
2024-01-24 22:48:44,00
2024-01-24 22:48:45,00
2024-01-24 22:48:46,00
2024-01-24 22:48:47,00
2024-01-24 22:48:48,00
2024-01-24 22:48:49,00
2024-01-24 22:48:50,00
2024-01-24 22:48:51,00
2024-01-24 22:48:52,00
2024-01-24 22:48:53,00
2024-01-24 22:48:54,00
2024-01-24 22:48:55,00
2024-01-24 22:48:56,00
2024-01-24 22:48:57,00
2024-01-24 22:48:58,00
2024-01-24 22:48:59,00
2024-01-24 22:49:00,00
2024-01-24 22:49:01,00
2024-01-24 22:49:02,00
2024-01-24 22:49:03,00
2024-01-24 22:49:04,00
2024-01-24 22:49:05,00
2024-01-24 22:49:06,00
2024-01-24 22:49:07,00
2024-01-24 22:49:08,11
2024-01-24 22:49:09,OUT
2024-01-24 22:49:09,11
2024-01-24 22:49:10,00
2024-01-24 22:49:11,00
2024-01-24 22:49:12,00
2024-01-24 22:49:13,00
2024-01-24 22:49:14,00
2024-01-24 22:49:15,00
2024-01-24 22:49:16,00
2024-01-24 22:49:17,00
2024-01-24 22:49:18,00
2024-01-24 22:49:19,00
2024-01-24 22:49:20,00
2024-01-24 22:49:21,00
2024-01-24 22:49:22,00
2024-01-24 22:49:23,00
2024-01-24 22:49:24,00
2024-01-24 22:49:25,00
2024-01-24 22:49:26,00
2024-01-24 22:49:27,00
2024-01-24 22:49:28,00
2024-01-24 22:49:29,00
2024-01-24 22:49:30,00
2024-01-24 22:49:31,00
2024-01-24 22:49:32,00
2024-01-24 22:49:33,00
2024-01-24 22:49:34,00
2024-01-24 22:49:35,00
2024-01-24 22:49:36,00
2024-01-24 22:49:37,00
2024-01-24 22:49:38,00
2024-01-24 22:49:39,00
2024-01-24 22:49:40,00
2024-01-24 22:49:41,00
2024-01-24 22:49:42,00
2024-01-24 22:49:43,00
2024-01-24 22:49:44,00
2024-01-24 22:49:45,00
2024-01-24 22:49:46,00
2024-01-24 22:49:47,00
2024-01-24 22:49:48,00
2024-01-24 22:49:49,00
2024-01-24 22:49:50,00
2024-01-24 22:49:51,00
2024-01-24 22:49:52,00
2024-01-24 22:49:53,00
2024-01-24 22:49:54,00
2024-01-24 22:49:55,00
2024-01-24 22:49:56,00
2024-01-24 22:49:57,00
2024-01-24 22:49:58,00
